"rowname","onset","year","id_cells","offset","duration"
"2018.819",55.1589874790748,2018,819,328.018175348432,272.859187869358
"2019.819",81.5842602862416,2019,819,355.922303050926,274.338042764684
"2013.820",100.740549893404,2013,820,310.716673926223,209.976124032818
"2015.820",118.931360513513,2015,820,330.073722369021,211.142361855509
"2016.820",96.1616052762497,2016,820,339.216677468146,243.055072191896
"2017.820",95.2165102710906,2017,820,312.131384771063,216.914874499972
"2018.820",73.9366252335184,2018,820,329.149410560022,255.212785326504
"2019.820",96.2269505492542,2019,820,317.733052999428,221.506102450174
"2018.821",102.64920068881,2018,821,323.774349812559,221.125149123748
"2019.821",82.8746303427045,2019,821,351.821978027178,268.947347684473
"2019.823",150.637544606313,2019,823,289.246494718688,138.608950112375
"2018.825",178.44833009942,2018,825,295.503997578898,117.055667479478
