"rowname","onset","year","id_cells","offset","duration"
"2018.163",47.0883842740282,2018,163,481.842603397794,434.754219123766
"1987.165",1.44161927104569,1987,165,701.552851960435,700.111232689389
"2018.184",36.7187513534733,2018,184,493.749456360475,457.030705007001
"2019.184",-9.92354553819115,2019,184,538.20999433993,548.133539878121
"2018.226",24.887821925481,2018,226,377.465385105821,352.57756318034
"2019.226",5.64598564075593,2019,226,504.929814034059,499.283828393303
"2017.247",19.6486522150343,2017,247,260.671902048065,241.023249833031
"2018.247",33.3867502970159,2018,247,418.099024096534,384.712273799518
"2019.247",32.7991453483001,2019,247,427.703298060139,394.904152711839
"2019.248",51.3225234617151,2019,248,406.876388998353,355.553865536638
"1986.256",188.840995597246,1986,256,339.858804942242,151.017809344995
"1987.256",45.0641711627473,1987,256,388.992653924128,343.928482761381
"1988.256",33.8622110932028,1988,256,360.381086002094,326.518874908891
"2016.274",86.4999685922276,2016,274,387.871668320253,301.371699728025
"2017.274",39.0475167895479,2017,274,361.568535556561,322.521018767013
"2018.274",14.0018251128621,2018,274,436.94572927308,422.943904160218
"2019.274",-14.774219621343,2019,274,395.494892326792,410.269111948135
"2017.275",78.1459352806763,2017,275,354.095342779302,275.949407498626
"1979.281",71.2885298724715,1979,281,312.743573176373,241.455043303901
"1980.281",82.433451066069,1980,281,302.47949726315,220.046046197081
"1981.281",42.9744119755203,1981,281,331.301088036977,288.326676061456
"1982.281",53.9598826950562,1982,281,292.48820012049,238.528317425434
"1983.281",95.4617150959327,1983,281,265.844274876224,170.382559780291
"1984.281",68.3266376890678,1984,281,262.860376259469,194.533738570402
"1985.281",80.8571643889605,1985,281,253.996487040884,173.139322651923
"1986.281",95.3519626261521,1986,281,243.740991121751,148.389028495599
"2019.281",-13.8860480994976,2019,281,367.618373799522,381.50442189902
"1968.289",155.22303807037,1968,289,193.997635394305,38.7745973239346
"1980.289",79.2036118168261,1980,289,248.540883329439,169.337271512613
"2017.289",83.4035690324213,2017,289,339.991278181985,256.587709149564
"2018.289",37.5305877509723,2018,289,373.396088153878,335.865500402906
"2019.289",30.1331358970126,2019,289,356.560690430919,326.427554533907
"2019.308",41.8973752343544,2019,308,335.925819981204,294.028444746849
"1980.322",73.0648459346905,1980,322,276.121817221785,203.056971287094
"2019.340",43.3499805048255,2019,340,367.521625886964,324.171645382138
"2019.341",75.770581564031,2019,341,283.067994136228,207.297412572197
"2018.374",122.00059223775,2018,374,329.486768002822,207.486175765072
"2019.374",68.6324341212045,2019,374,369.035255267996,300.402821146791
"2017.416",62.5709921737555,2017,416,206.005813270722,143.434821096966
"1966.422",100.492182911554,1966,422,169.487511789414,68.9953288778598
"2019.615",107.941106511165,2019,615,255.596959800778,147.655853289613
"2019.744",85.4107414355352,2019,744,314.213051196788,228.802309761253
"1971.824",131.165456180314,1971,824,193.099549128491,61.9340929481768
"1972.824",99.5743539725481,1972,824,241.925345541663,142.350991569115
"1973.824",132.4567902979,1973,824,186.585679849427,54.1288895515267
"1966.868",138.529009372905,1966,868,191.906595636413,53.3775862635075
"2019.912",130.479849929887,2019,912,314.364498720902,183.884648791015
"2018.1036",131.353144250398,2018,1036,200.328293851197,68.9751496007985
"2019.1036",105.478229335259,2019,1036,269.200697152853,163.722467817595
