"rowname","onset","year","id_cells","offset","duration"
"2002.235",48.396602091847,2002,235,396.03004813599,347.633446044143
"2018.240",23.7477447275642,2018,240,394.331332356311,370.583587628747
"2019.244",11.7934062283965,2019,244,306.38664816055,294.593241932154
"2019.245",30.2659979421955,2019,245,217.295328753046,187.029330810851
"2013.274",12.5672683987204,2013,274,546.500978692362,533.933710293642
"2014.274",7.06505382926852,2014,274,351.903993495213,344.838939665945
"2017.274",15.4209445910899,2017,274,360.04215229207,344.621207700981
"2018.274",16.6968516965589,2018,274,326.807661728524,310.110810031965
"2019.274",17.1081608769054,2019,274,314.932955566059,297.824794689153
"2018.275",10.026148018135,2018,275,318.660760389435,308.634612371301
"2019.308",61.8803551884564,2019,308,183.066784267454,121.186429078998
"2019.340",16.0249803125362,2019,340,296.147786812038,280.122806499502
"2017.361",57.2237986918813,2017,361,313.051373741206,255.827575049325
"2018.361",16.6492109770195,2018,361,374.710594342616,358.061383365597
"2019.361",26.6193352912242,2019,361,341.643611176575,315.024275885351
"2017.362",82.2850356274907,2017,362,286.378399130312,204.093363502821
"2018.362",81.8107925339169,2018,362,374.058535576233,292.247743042316
"2019.362",55.7441063688245,2019,362,328.53172929231,272.787622923486
"2019.363",78.3692776205668,2019,363,300.045434092468,221.676156471901
"2019.365",13.2984421795626,2019,365,327.360485239859,314.062043060296
"2014.374",20.0834204029672,2014,374,267.162758307583,247.079337904616
"2017.374",18.1361226522671,2017,374,338.294808076944,320.158685424677
"2018.374",20.23632004017,2018,374,323.205213800882,302.968893760712
"2019.374",43.196523884157,2019,374,325.698653239508,282.502129355351
"2018.396",72.4053767295617,2018,396,287.887997287465,215.482620557903
"2019.404",10.5649193671951,2019,404,365.620757001884,355.055837634689
"2015.425",3.38871501664825,2015,425,324.686400387483,321.297685370834
"2016.425",9.3321904262845,2016,425,421.930827686059,412.598637259775
"2017.425",13.1048127398322,2017,425,398.100830107464,384.996017367632
"2018.425",5.3733083311733,2018,425,308.031128989768,302.657820658595
"2019.425",15.2181792404582,2019,425,460.016782957351,444.798603716893
"2017.426",13.8738040148482,2017,426,303.600937576231,289.727133561382
"2019.426",4.11720198507284,2019,426,305.719996673095,301.602794688022
"2018.430",69.7441503846294,2018,430,391.994284798266,322.250134413636
"2019.430",12.6944914658213,2019,430,230.211534134212,217.51704266839
"2017.462",29.9677473467876,2017,462,204.267517365342,174.299770018554
"2019.462",10.4283052882779,2019,462,299.502291410404,289.073986122126
"2017.463",44.9406771170614,2017,463,159.835401192541,114.89472407548
"2018.463",13.0463507161632,2018,463,125.898882383032,112.852531666868
"2019.463",30.6664550822463,2019,463,249.102900645733,218.436445563487
"2017.464",14.7696545526214,2017,464,396.332846655599,381.563192102978
"2018.464",14.4444447950633,2018,464,457.758571562914,443.314126767851
"2019.464",16.307574349366,2019,464,466.212813736302,449.905239386936
"2017.465",49.5967609399342,2017,465,129.232639102776,79.6358781628421
"2019.465",44.4743432503443,2019,465,119.066648735439,74.592305485095
"2019.473",29.5805928164868,2019,473,291.293169318573,261.712576502086
"2019.481",61.0502745823058,2019,481,230.625724379957,169.575449797651
"2019.501",22.2459899853904,2019,501,310.719174548348,288.473184562958
"2015.502",22.366692628873,2015,502,140.843284064449,118.476591435576
"2016.502",24.8678431535602,2016,502,247.468800492954,222.600957339393
"2017.502",25.5464030948487,2017,502,300.621235991075,275.074832896226
"2018.502",5.61045988958706,2018,502,202.668976172087,197.0585162825
"2019.502",32.9065867805098,2019,502,275.181200030001,242.274613249491
"2014.503",1.8831047818379,2014,503,445.088087530536,443.204982748698
"2015.503",5.49142470306951,2015,503,360.50730232391,355.01587762084
"2016.503",18.7886955122033,2016,503,254.679378249453,235.89068273725
"2017.503",16.6588476828691,2017,503,304.16468961356,287.505841930691
"2018.503",18.6678084054271,2018,503,318.490488839524,299.822680434097
"2019.503",14.2051109368209,2019,503,264.857066292566,250.651955355745
"2018.513",90.2224307458042,2018,513,269.821132642617,179.598701896812
"2019.543",23.8376665320454,2019,543,241.171666520916,217.33399998887
"2019.544",57.8279499475864,2019,544,160.543251173924,102.715301226338
"2016.587",48.4121537766103,2016,587,94.3634419766117,45.9512882000014
"2019.587",59.0614400691946,2019,587,126.497012076819,67.435572007624
"2019.588",45.9729452976636,2019,588,266.298285150717,220.325339853054
"2019.634",36.1170273826953,2019,634,305.997374671423,269.880347288728
"2019.637",97.1207399893761,2019,637,264.867871983327,167.747131993951
"2019.666",17.8888999326834,2019,666,398.80345959528,380.914559662597
"2017.669",94.9090414144968,2017,669,263.049215262695,168.140173848198
"2019.669",79.1484244244526,2019,669,267.677053922013,188.52862949756
"2019.681",80.265971914106,2019,681,362.357444567049,282.091472652942
"2015.707",30.9019537768206,2015,707,271.192635720162,240.290681943342
"2016.707",40.4021008081353,2016,707,221.425504008413,181.023403200278
"2017.707",35.0308467040039,2017,707,370.661261091186,335.630414387183
"2019.707",34.9786031500738,2019,707,284.698932694632,249.720329544558
"2019.708",51.8167357123059,2019,708,243.394864235881,191.578128523575
"2019.721",155.280024722782,2019,721,264.706536137841,109.426511415059
"2019.722",119.920441701842,2019,722,254.056202752093,134.135761050251
"2019.745",146.265915038607,2019,745,330.282224251307,184.0163092127
"2019.748",77.0094802867287,2019,748,212.113326271506,135.103845984777
"2017.749",67.9409508774675,2017,749,248.347931114699,180.406980237231
"2019.749",72.6649236770291,2019,749,288.434050819209,215.76912714218
"2019.750",136.291069475819,2019,750,252.66281893678,116.371749460961
"2019.756",73.485739611564,2019,756,279.159295372318,205.673555760754
"2019.785",130.915407026422,2019,785,382.01755202844,251.102145002018
"2018.815",149.478983122153,2018,815,285.860863973975,136.381880851823
"2018.937",132.918996221837,2018,937,281.029307174832,148.110310952995
"2019.937",118.185052008242,2019,937,292.331103377853,174.146051369611
